96,i sat next to her once in the bus from agerstown and we sort of struck up a conversation
10,i liked her
193,she had a big nose and her nails were all bitten down and bleedylooking and she had on those damn falsies that point all over the place but you felt sort of sorry for her
111,what i liked about her she didnt give you a lot of horse manure about what a great guy her father was
46,she probably knew what a phony slob he was
157,the reason i was standing way up on thomsen hill instead of down at the game was because id just got back from new york with the fencing team
45,i was the goddam manager of the fencing team
13,very big deal
102,wed gone in to new york that morning for this fencing meet with mcburney school
27,only we didnt have the meet
72,i left all the foils and equipment and stuff on the goddam subway
20,it wasnt all my fault
76,i had to keep getting up to look at this map so wed know where to get off
79,so we got back to pencey around twothirty instead of around dinnertime
66,the whole team ostracized me the whole way back on the train
30,it was pretty funny in a way
129,the other reason i wasnt down at the game was because i was on my way to say goodby to old spencer my history teacher
111,he had the grippe and i figured i probably wouldnt see him again till christmas vacation started
72,he wrote me this note saying he wanted to see me before i went home
35,he knew i wasnt coming back to pencey
34,i forgot to tell you about that
18,they kicked me out
146,i wasnt supposed to come back after christmas vacation on account of i was flunking four subjects and not applying myself and all
173,they gave me frequent warning to start applying myselfespecially around midterms when my parents came up for a conference with old thurmerbut i didnt do it
16,so i got the ax
52,they give guys the ax quite frequently at pencey
44,it has a very good academic rating pencey
14,it really does
109,anyway it was december and all and it was cold as a witchs teat especially on top of that stupid hill
56,i only had on my reversible and no gloves or anything
156,the week before that somebodyd stolen my camelshair coat right out of my room with my furlined gloves right in the pocket and all
28,pencey was full of crooks
103,quite a few guys came from these very wealthy families but it was full of crooks anyway
67,the more expensive a school is the more crooks it hasim not kidding
114,anyway i kept standing next to that crazy cannon looking down at the game and freezing my ass off
42,only i wasnt watching the game too much
85,what i was really hanging around for i was trying to feel some kind of a goodby
77,i mean ive left schools and places i didnt even know i was leaving them
11,i hate that
112,i dont care if its a sad goodby or a bad goodby but when i leave a place i like to know im leaving it
32,if you dont you feel even worse
12,i was lucky
93,all of a sudden i thought of something that helped make me know i was getting the hell out
178,i suddenly remembered this time in around october that i and robert tichener and paul campbell were chucking a football around in front of the academic building
40,they were nice guys especially tichener
114,it was just before dinner and it was getting pretty dark out but we kept chucking the ball around anyway
142,it kept getting darker and darker and we could hardly see the ball any more but we didnt want to stop doing what we were doing
17,finally we had to
179,this teacher that taught biology mr zambesi stuck his head out of this window in the academic building and told us to go back to the dorm and get ready for dinner
124,if i get a chance to remember that kind of stuff i can get a goodby when i need oneat least most of the time i can
133,as soon as i got it i turned around and started running down the other side of the hill toward old spencers house
29,he didnt live on the campus
32,he lived on anthony wayne avenue
89,i ran all the way to the main gate and then i waited a second till i got my breath
47,i have no wind if you want to know the truth
59,im quite a heavy smoker for one thingthat is i used to be
24,they made me cut it out
55,another thing i grew six and a half inches last year
36,thats also how i practically got tb
62,and came out here for all these goddam checkups and stuff
25,im pretty healthy though
58,anyway as soon as i got my breath back i ran across route 
52,it was icy as hell and i damn near fell down
72,i dont even know what i was running fori guess i just felt like it
69,after i got across the road i felt like i was sort of disappearing
169,it was that kind of a crazy afternoon terrifically cold and no sun out or anything and you felt like you were disappearing every time you crossed a road
68,boy i rang that doorbell fast when i got to old spencers house
18,i was really frozen
65,my ears were hurting and i could hardly move my fingers at all
74,cmon cmon i said right out loud almost somebody open the door
33, finally old mrs spencer opened
81,they didnt have a maid or anything and they always opened the door themselves
31,they didnt have too much dough
20, mrs spencer said
22,how lovely to see you
12,come in dear
23,are you frozen to death
34, i think she was glad to see me
13,she liked me
22,at least i think she did
33,boy did i get in that house fast
16,how are you mrs
40,  let me take your coat dear she said
49,she didnt hear me ask her how mr spencer was
19,she was sort of deaf
94,she hung up my coat in the hall closet and i sort of brushed my hair back with my hand
72,i wear a crew cut quite frequently and i never have to comb it much
17,howve you been mrs
40, i said again only louder so shed hear me
23,ive been just fine holden
29, she closed the closet door
17,how have you been
86, the way she asked me i knew right away old spencerd told her id been kicked out
11,fine i said
15,hows mr spencer
22,he over his grippe yet
52,holden hes behaving like a perfecti dont know what
20,hes in his room dear
10,go right in
47,      they each had their own room and all
67,they were both around seventy years old or even more than that
71,they got a bang out of things thoughin a haifassed way of course
58,i know that sounds mean to say but i dont mean it mean
175,i just mean that i used to think about old spencer quite a lot and if you thought about him too much you wondered what the heck he was still living for
249,i mean he was all stooped over and he had very terrible posture and in class whenever he dropped a piece of chalk at the blackboard some guy in the first row always had to get up and pick it up and hand it to him
25,thats awful in my opinion
133,but if you thought about him just enough and not too much you could figure it out that he wasnt doing too bad for himself
210,for instance one sunday when some other guys and i were over there for hot chocolate he showed us this old beatup navajo blanket that he and mrs spencerd bought off some indian in yellowstone park
62,you could tell old spencerd got a big bang out of buying it
17,thats what i mean
108,you take somebody old as hell like old spencer and they can get a big bang out of buying a blanket
86,his door was open but i sort of knocked on it anyway just to be polite and all
33,i could see where he was sitting
98,he was sitting in a big leather chair all wrapped up in that blanket i just told you about
35,he looked over at me when i knocked
11,come in boy
40, he was always yelling outside class
32,it got on your nerves sometimes
52,the minute i went in i was sort of sorry id come
137,he was reading the atlantic monthly and there were pills and medicine all over the place and everything smelled like vicks nose drops
23,it was pretty depressing
46,im not too crazy about sick people anyway
162,what made it even more depressing old spencer had on this very sad ratty old bathrobe that he was probably born in or something
79,i dont much like to see old guys in their pajamas and bathrobes anyway
43,their bumpy old chests are always showing
14,and their legs
72,old guys legs at beaches and places always look so white and unhairy
16,hello sir i said
17,i got your note
11,thanks a lot
130, hed written me this note asking me to stop by and say goodby before vacation started on account of i wasnt coming back
32,you didnt have to do all that
42,id have come over to say goodby anyway
47, have a seat there boy old spencer said
17,he meant the bed
17,i sat down on it
21,hows your grippe sir
80,  mboy if i felt any better id have to send for the doctor old spencer said
20,that knocked him out
35,he started chuckling like a madman
88,then he finally straightened himself out and said why arent you down at the game
42,i thought this was the day of the big game
70,only i just got back from new york with the fencing team i said
29,boy his bed was like a rock
37,he started getting serious as hell
14,i knew he would
22,so youre leaving us eh
12,i guess i am
54,   he started going into this nodding routine
67,you never saw anybody nod as much in your life as old spencer did
166,you never knew if he was nodding a lot because he was thinking and all or just because he was a nice old guy that didnt know his ass from his elbow
37,what did dr thurmer say to you boy
42,i understand you had quite a little chat
13,  yes we did
14,we really did
51,i was in his office for around two hours i guess
21,  whatd he say to you
38,well about life being a game and all
55,and how you should play it according to the rules
28,he was pretty nice about it
48,i mean he didnt hit the ceiling or anything
58,he just kept talking about life being a game and all
19, life is a game boy
53,life is a game that one plays according to the rules
13,i know it is
12,  game my ass
93,if you get on the side where all the hotshots are then its a game all rightill admit that
95,but if you get on the other side where there arent any hotshots then whats a game about it
47,has dr thurmer written to your parents yet
19, old spencer asked me
42,he said he was going to write them monday
46,  have you yourself communicated with them
112,   no sir i havent communicated with them because ill probably see them wednesday night when i get home
45, and how do you think theyll take the news
45,theyll be pretty irritated about it i said
17,they really will
47,this is about the fourth school ive gone to
16, i shook my head
28,i shake my head quite a lot
15,i also say boy
11, quite a lot
107,partly because i have a lousy vocabulary and partly because i act quite young for my age sometimes
87,i was sixteen then and im seventeen now and sometimes i act like im about thirteen
79,its really ironical because im six foot two and a half and i have gray hair
10,i really do
76,the one side of my headthe right sideis full of millions of gray hairs
38,ive had them ever since i was a kid
66,and yet i still act sometimes like i was only about twelve
42,everybody says that especially my father
41,its partly true too but it isnt all true
42,people always think somethings all true
94,i dont give a damn except that i get bored sometimes when people tell me to act my age
84,sometimes i act a lot older than i ami really dobut people never notice it
28,people never notice anything
36,old spencer started nodding again
33,he also started picking his nose
106,he made out like he was only pinching it but he was really getting the old thumb right in there
97,i guess he thought it was all right to do because it was only me that was in the room
88,i didnt care except that its pretty disgusting to watch somebody pick their nose
143,then he said i had the privilege of meeting your mother and dad when they had their little chat with dr thurmer some weeks ago
21,theyre grand people
13, yes they are
16,theyre very nice
24,theres a word i really hate
10,its a phony
37,i could puke every time i hear it
122,then all of a sudden old spencer looked like he had something very good something sharp as a tack to say to me
52,he sat up more in his chair and sort of moved around
26,it was a false alarm though
102,all he did was lift the atlantic monthly off his lap and try to chuck it on the bed next to me
60,it was only about two inches away but he missed anyway
53,i got up and picked it up and put it down on the bed
66,all of a sudden then i wanted to get the hell out of the room
45,i could feel a terrific lecture coming on
188,i didnt mind the idea so much but i didnt feel like being lectured to and smell vicks nose drops and look at old spencer in his pajamas and bathrobe all at the same time
14,i really didnt
20,it started all right
31,whats the matter with you boy
18, old spencer said
39,he said it pretty tough too for him
40,how many subjects did you carry this term
33,and how many are you failing in
43, i moved my ass a little bit on the bed
39,it was the hardest bed i ever sat on
137,i passed english all right i said because i had all that beowulf and lord randal my son stuff when i was at the whooton school
117,i mean i didnt have to do any work in english at all hardly except write compositions once in a while
28,  he wasnt even listening
60,he hardly ever listened to you when you said something
67,i flunked you in history because you knew absolutely nothing
16,   i know that sir
15,boy i know it
18,you couldnt help it
43,  absolutely nothing he said over again
39,thats something that drives me crazy
79,when people say something twice that way after you admit it the first time
28,then he said it three times
25,but absolutely nothing
75,i doubt very much if you opened your textbook even once the whole term
17,tell the truth boy
71,  well i sort of glanced through it a couple of times i told him
33,i didnt want to hurt his feelings
24,he was mad about history
28,you glanced through it eh
22, he saidvery sarcastic
58,your ah exam paper is over there on top of my chiffonier
19,on top of the pile
20,bring it here please
128,  it was a very dirty trick but i went over and brought it over to himi didnt have any alternative or anything
39,then i sat down on his cement bed again
87,boy you cant imagine how sorry i was getting that id stopped by to say goodby to him
73,he started handling my exam paper like it was a turd or something
68,we studied the egyptians from november th to december nd he said
66,you chose to write about them for the optional essay question
48,would you care to hear what you had to say
30, no sir not very much i said
26,he read it anyway though
60,you cant stop a teacher when they want to do something
14,they just do it
44,he stopped reading and put my paper down
36,i was beginning to sort of hate him
88,your essay shall we say ends there he said in this very sarcastic voice
101,you wouldnt     the egyptians are extremely interesting to us today for      various reasons
223,modern science would still like to know what      the secret ingredients were that the egyptians used when they     wrapped up dead people so that their faces would not rot for     innumerable centuries
109,this interesting riddle is still quite     a challenge to modern science in the twentieth century
126,the egyptians were an ancient race of caucasians residing in     one of the northern sections of africa
90,the latter as we all     know is the largest continent in the eastern hemisphere
45,i had to sit there and listen to that crap
28,it certainly was a dirty trick
34,dear mr spencer he read out loud
41,that is all i know about     the egyptians
102,i cant seem to get very interested in them     although your lectures are very interesting
118,it is all right     with me if you flunk me though as i am flunking everything     else except english anyway
31,respectfully yours holden caulfield
55,think such an old guy would be so sarcastic and all
84,however you dropped me a little note at the bottom of the page he said
20,i know i did i said
101,i said it very fast because i wanted to stop him before he started reading that out loud
23,but you couldnt stop him
30,he was hot as a firecracker
123,he put my goddam paper down then and looked at me like hed just beaten hell out of me in pingpong or  something
76,i dont think ill ever forgive him for reading me that crap out loud
78,i wouldntve read it out loud to him if hed written iti really wouldnt
105,in the first place id only written that damn note so that he wouldnt feel too bad about flunking me
39,do you blame me for flunking you boy
22,i certainly dont i said
59,i wished to hell hed stop calling me boy all the time
76,he tried chucking my exam paper on the bed when he was through with it
32,only he missed again naturally
95,i had to get up again and pick it up and put it on top of the atlantic monthly
39,its boring to do that every two minutes
41,what would you have done in my place
21,tell the truth boy
76,   well you could see he really felt pretty lousy about flunking me
32,so i shot the bull for a while
52,i told him i was a real moron and all that stuff
161,i told him how i wouldve done exactly the same thing if id been in his place and how most people didnt appreciate how tough it is being a teacher
18,that kind of stuff
12,the old bull
96,the funny thing is though i was sort of thinking of something else while i shot the bull
113,i live in new york and i was thinking about the lagoon in central park down near central park south
110,i was wondering if it would be frozen over when i got home and if it was where did the ducks go
86,i was wondering where the ducks went when the lagoon got all icy and frozen over
91,i wondered if some guy came in a truck and took them away to a zoo or something
25,or if they just flew away
16,im lucky though
100,i mean i could shoot the old bull to old spencer and think about those ducks at the same time
65,you dont have to think too hard when you talk to a teacher
78,all of a sudden though he interrupted me while i was shooting the bull
31,he was always interrupting you
38,how do you feel about all this boy
30,id be very interested to know
16,very interested
53,  you mean about my flunking out of pencey and all
47,i sort of wished hed cover up his bumpy chest
30,it wasnt such a beautiful view
108,if im not mistaken i believe you also had some difficulty at the whooton school and at elkton hills
54, he didnt say it just sarcastic but sort of nasty too
61,i didnt have too much difficulty at elkton hills i told him
42,i didnt exactly flunk out or anything
20,i just quit sort of
14, why may i ask
29,oh well its a long story sir
31,i mean its pretty complicated
59, i didnt feel like going into the whole thing with him
38,he wouldnt have understood it anyway
29,it wasnt up his alley at all
98,one of the biggest reasons i left elkton hills was because i was surrounded by phonies
37,they were coming in the goddam window
112,for instance they had this headmaster mr haas that was the phoniest bastard i ever met in my life
33,ten times worse than old thurmer
125,on sundays for instance old haas went around shaking hands with everybodys parents when they drove up to school
34,hed be charming as hell and all
59,except if some boy had little old funnylooking parents
61,you shouldve seen the way he did with my roommates parents
427,i mean if a boys mother was sort of fat or cornylooking or something and if somebodys father was one of those guys that wear those suits with very big shoulders and corny blackandwhite shoes then old hans would just shake hands with them and give them a phony smile and then hed go talk for maybe a half an hour with somebody elses parents
27,i cant stand that stuff
18,it drives me crazy
37,it makes me so depressed i go crazy
35,i hated that goddam elkton hills
62,old spencer asked me something then but i didnt hear him
31,i was thinking about old haas
57,do you have any particular qualms about leaving pencey
38,   oh i have a few qualms all right
16,but not too many
14,not yet anyway
39,i guess it hasnt really hit me yet
34,it takes things a while to hit me
65,all im doing right now is thinking about going home wednesday
62,  do you feel absolutely no concern for your future boy
51,  oh i feel some concern for my future all right
34, i thought about it for a minute
27,but not too much i guess
22,not too much i guess
26, you will old spencer said
12,you will boy
24,you will when its too late
40,   i didnt like hearing him say that
35,it made me sound dead or something
24,it was very depressing
23,i guess i will i said
53,id like to put some sense in that head of yours boy
20,im trying to help you
29,im trying to help you if i can
18,  he really was too
18,you could see that
83,but it was just that we were too much on opposite sides ot the pole thats all
26,i know you are sir i said
12,thanks a lot
16,i appreciate it
12,i really do
28, i got up from the bed then
65,boy i couldntve sat there another ten minutes to save my life
44,the thing is though i have to get going now
84,i have quite a bit of equipment at the gym i have to get to take home with me
11,i really do
93, he looked up at me and started nodding again with this very serious look on his face
42,i felt sorry as hell for him all of a sudden
296,but i just couldnt hang around there any longer the way we were on opposite sides of the pole and the way he kept missing the bed whenever he chucked something at it and his sad old bathrobe with his chest showing and that grippy smell of vicks nose drops all over the place
27,dont worry about me i said
16,ill be all right
42,im just going through a phase right now
55,everybody goes through phases and all dont they
17, i dont know boy
11,i dont know
47,   i hate it when somebody answers that way
19,sure they do i said
13,i mean it sir
28,please dont worry about me
43, i sort of put my hand on his shoulder
58,wouldnt you like a cup of hot chocolate before you go
90,mrs spencer would be   i would i really would but the thing is i have to get going
29,i have to go right to the gym
12,thanks though
17,thanks a lot sir
22,  then we shook hands
16,and all that crap
36,it made me feel sad as hell though
23,ill drop you a line sir
30,take care of your grippe now
13,  goodby boy
138,   after i shut the door and started back to the living room he yelled something at me but i couldnt exactly hear him
38,im pretty sure he yelled good luck
26, at me  i hope to hell not
21,id never yell good luck
11, at anybody
44,it sounds terrible when you think about it
57,   im the most terrific liar you ever saw in your life
141,if im on my way to the store to buy a magazine even and somebody asks me where im going im liable to say im going to the opera
12,its terrible
117,so when i told old spencer i had to go to the gym and get my equipment and stuff that was a sheer lie
51,i dont even keep my goddam equipment in the gym
89,where i lived at pencey i lived in the ossenburger memorial wing of the new dorms
36,it was only for juniors and seniors
15,i was a junior
25,my roommate was a senior
62,it was named after this guy ossenburger that went to pencey
81,he made a pot of dough in the undertaking business after he got out of pencey
159,what he did he started these undertaking parlors all over the country that you could get members of your family buried for about five bucks apiece
33,you should see old ossenburger
69,he probably just shoves them in a sack and dumps them in the river
83,anyway he gave pencey a pile of dough and they named our wing alter him
189,the first football game of the year he came up to school in this big goddam cadillac and we all had to stand up in the grandstand and give him a locomotivethats a cheer
82,then the next morning in chapel be made a speech that lasted about ten hours
90,he started off with about fifty corny jokes just to show us what a regular guy he was
13,very big deal
155,then he started telling us how he was never ashamed when he was in some kind of trouble or something to get right down his knees and pray to god
77,he told us we should always pray to godtalk to him and allwherever we were
64,he told us we ought to think of jesus as our buddy and all
41,he said he talked to jesus all the time
34,even when he was driving his car
14,that killed me
112,i just see the big phony bastard shifting into first gear and asking jesus to send him a few more stiffs
65,the only good part of his speech was right in the middle of it
200,he was telling us all about what a swell guy he was what a hotshot and all then all of a sudden this guy sitting in the row in front of me edgar marsalla laid this terrific fart
95,it was a very crude thing to do in chapel and all but it was also quite amusing
10,old marsalla
30,he damn near blew the roof off
224,hardly anybody laughed out loud and old ossenburger made out like he didnt even hear it but old thurmer the headmaster was sitting right next to him on the rostrum and all and you could tell he heard it
14,boy was he sore
156,he didnt say anything then but the next night he made us have compulsory study hall in the academic building and he came up and made a speech
92,he said that the boy that had created the disturbance in chapel wasnt fit to go to pencey
137,we tried to get old marsalla to rip off another one right while old thurmer was making his speech but be wasnt in the right mood
37,anyway thats where i lived at pencey
49,old ossenburger memorial wing in the new dorms
156,it was pretty nice to get back to my room after i left old spencer because everybody was down at the game and the heat was on in our room for a change
21,it felt sort of cosy
144,i took off my coat and my tie and unbuttoned my shirt collar and then i put on this hat that id bought in new york that morning
70,it was this red hunting hat with one of those very very long peaks
136,i saw it in the window of this sports store when we got out of the subway just after i noticed id lost all the goddam foils
23,it only cost me a buck
117,the way i wore it i swung the old peak way around to the backvery corny ill admit but i liked it that way
28,i looked good in it that way
63,then i got this book i was reading and sat down in my chair
38,there were two chairs in every room
52,i had one and my roommate ward stradlater had one
119,the arms were in sad shape because everybody was always sitting on them but they were pretty comfortable chairs
83,the book i was reading was this book i took out of the library by mistake
80,they gave me the wrong book and i didnt notice it till i got back to my room
45,they gave me out of africa by isak dinesen
47,i thought it was going to stink but it didnt
25,it was a very good book
36,im quite illiterate but i read a lot
75,my favorite author is my brother db and my next favorite is ring lardner
96,my brother gave me a book by ring lardner for my birthday just before i went to pencey
185,it had these very funny crazy plays in it and then it had this one story about a traffic cop that falls in love with this very cute girl thats always speeding
61,only hes married the cop so be cant marry her or anything
61,then this girl gets killed because shes always speeding
32,that story just about killed me
71,what i like best is a book thats at least funny once in a while
204,i read a lot of classical books like the return of the native and all and i like them and i read a lot of war books and mysteries and all but they dont knock me out too much
257,what really knocks me out is a book that when youre all done reading it you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it
31,that doesnt happen much though
48,i wouldnt mind calling this isak dinesen up
34,and ring lardner except that db
16,told me hes dead
65,you take that book of human bondage by somerset maugham though
24,i read it last summer
84,its a pretty good book and all but i wouldnt want to call somerset maugham up
77,i dont know he just isnt the kind of guy id want to call up thats all
36,id rather call old thomas hardy up
25,i like that eustacia vye
91,anyway i put on my new hat and sat down and started reading that book out of africa
66,id read it already but i wanted to read certain parts over again
100,id only read about three pages though when i heard somebody coming through the shower curtains
57,even without looking up i knew right away who it was
62,it was robert ackley this guy that roomed right next to me
132,there was a shower right between every two rooms in our wing and about eightyfive times a day old ackley barged in on me
92,he was probably the only guy in the whole dorm besides me that wasnt down at the game
27,he hardly ever went anywhere
27,he was a very peculiar guy
141,he was a senior and hed been at pencey the whole four years and all but nobody ever called him anything except ackley
73, not even herb gale his own roommate ever called him bob or even ack
73, if he ever gets married his own wifell probably call him ackley
100, he was one of these very very tall roundshouldered guyshe was about six fourwith lousy teeth
86,the whole time he roomed next to me i never even once saw him brush his teeth
179,they always looked mossy and awful and he damn near made you sick if you saw him in the dining room with his mouth full of mashed potatoes and peas or something
39,besides that he had a lot of pimples
85,not just on his forehead or his chin like most guys but all over his whole face
47,and not only that he had a terrible personality
31,he was also sort of a nasty guy
49,i wasnt too crazy about him to tell you the truth
131,i could feel him standing on the shower ledge right behind my chair taking a look to see if stradlater was around
86,he hated stradlaters guts and he never came in the room if stradlater was around
36,he hated everybodys guts damn near
58,he came down off the shower ledge and came in the room
78,he always said it like he was terrifically bored or terrifically tired
64,he didnt want you to think he was visiting you or anything
69,he wanted you to think hed come in by mistake for gods sake
42,hi i said but i didnt look up from my book
81,with a guy like ackley if you looked up from your book you were a goner
79,you were a goner anyway but not as quick if you didnt look up right away
147,he started walking around the room very slow and all the way he always did picking up your personal stuff off your desk and chiffonier
61,he always picked up your personal stuff and looked at it
43,boy could he get on your nerves sometimes
18,how was the fencing
57,he just wanted me to quit reading and enjoying myself
42,he didnt give a damn about the fencing
14,we win or what
16,nobody won i said
26,without looking up though
42,he always made you say everything twice
17,nobody won i said
71,i sneaked a look to see what he was fiddling around with on my chiffonier
100,he was looking at this picture of this girl i used to go around with in new york sally hayes
109,he mustve picked up that goddam picture and looked at it at least five thousand times since i got it
72,he always put it back in the wrong place too when he was finished
20,he did it on purpose
14,you could tell
20,nobody won he said
54,   i left the goddam foils and stuff on the subway
29, i still didnt look up at him
31,on the subway for chrissake
21,ya lost them ya mean
35,   we got on the wrong subway
64,i had to keep getting up to look at a goddam map on the wall
46,  he came over and stood right in my light
73,ive read this same sentence about twenty times since you came in
59,  anybody else except ackley wouldve taken the goddam hint
14,not him though
34,think theyll make ya pay for em
37,i dont know and i dont give a damn
48,how bout sitting down or something ackley kid
31,youre right in my goddam light
52, he didnt like it when you called him ackley kid
97, he was always telling me i was a goddam kid because i was sixteen and he was eighteen
43,it drove him mad when i called him ackley kid
25,  he kept standing there
96,he was exactly the kind of a guy that wouldnt get out of your light when you asked him to
70,hed do it finally but it took him a lot longer if you asked him to
23,what the hellya reading
11,goddam book
82,   he shoved my book back with his hand so that he could see the name of it
40,this sentence im reading is terrific
49, i can be quite sarcastic when im in the mood
23,he didnt get it though
100,he started walking around the room again picking up all my personal stuff and stradlaters
46,finally i put my book down on the floor
60,you couldnt read anything with a guy like ackley around
16,it was impossible
95,i slid way the hell down in my chair and watched old ackley making himself at home
91,i was feeling sort of tired from the trip to new york and all and i started yawning
51,then i started horsing around a little bit
78,sometimes i horse around quite a lot just to keep from getting bored
125,what i did was i pulled the old peak of my hunting hat around to the front then pulled it way down over my eyes
34,that way i couldnt see a goddam thing
64,i think im going blind i said in this very hoarse voice
51,mother darling everythings getting so dark in here
10, youre nuts
29,i swear to god ackley said
67,mother darling give me your hand why wont you give me your hand
24, for chrissake grow up
108,   i started groping around in front of me like a blind guy but without getting up or anything
62,i kept saying mother darling why wont you give me your hand
39, i was only horsing around naturally
38,that stuff gives me a bang sometimes
54,besides i know it annoyed hell out of old ackley
42,he always brought out the old sadist in me
42,i was pretty sadistic with him quite often
19,finally i quit though
59,i pulled the peak around to the back again and relaxed
18,who belongsa this
13, ackley said
57,he was holding my roommates knee supporter up to show me
35,that guy ackleyd pick up anything
52,hed even pick up your jock strap or something
32,i told him it was stradlaters
37,so he chucked it on stradlaters bed
67,he got it off stradlaters chiffonier so he chucked it on the bed
60,he came over and sat down on the arm of stradlaters chair
28,he never sat down in a chair
25,just always on the arm
30,where the hellja get that hat
11,   how much
18,   you got robbed
72, he started cleaning his goddam fingernails with the end of a match
46,he was always cleaning his fingernails
19,it was funny in a way
132,his teeth were always mossylooking and his ears were always dirty as hell but he was always cleaning his fingernails
52,i guess he thought that made him a very neat guy
67,he took another look at my hat while he was cleaning them
78,up home we wear a hat like that to shoot deer in for chrissake he said
26,thats a deer shooting hat
17,  like hell it is
32, i took it off and looked at it
54,i sort of closed one eye like i was taking aim at it
37,this is a people shooting hat i said
28,i shoot people in this hat
41, your folks know you got kicked out yet
38, where the hells stradlater at anyway
20,   down at the game
13,hes got a date
33,i was yawning all over the place
41,for one thing the room was too damn hot
19,it made you sleepy
59,at pencey you either froze to death or died of the heat
33,the great stradlater ackley said
37,lend me your scissors a second willya
14,ya got em handy
24,i packed them already
38,theyre way in the top of the closet
27,   get em a second willya
52, ackley said i got this hangnail i want to cut off
101,  he didnt care if youd packed something or not and had it way in the top of the closet
26,i got them for him though
33,i nearly got killed doing it too
125,the second i opened the closet door stradlaters tennis racketin its wooden press and allfell right on my head
45,it made a big clunk and it hurt like hell
39,it damn near killed old ackley though
55,he started laughing in this very high falsetto voice
107,he kept laughing the whole time i was taking down my suitcase and getting the scissors out for him
115,something like thata guy getting hit on the head with a rock or somethingtickled the pants off ackley
66,you have a damn good sense of humor ackley kid i told him
12,you know that
28, i handed him the scissors
21,lemme be your manager
33,ill get you on the goddam radio
86, i sat down in my chair again and he started cutting his big hornylooking nails
43,how bout using the table or something
29,cut em over the table willya
74,i dont feel like walking on your crumby nails in my bare feet tonight
59, he kept right on cutting them over the floor though
17,what lousy manners
22,whos stradlaters date
102,he was always keeping tabs on who stradlater was dating even though he hated stradlaters guts
12,i dont know
11,   no reason
38,boy i cant stand that sonuvabitch
42,hes one sonuvabitch i really cant stand
19,  hes crazy about you
51,he told me he thinks youre a goddam prince i said
64,i call people a prince quite often when im horsing around
47,it keeps me from getting bored or something
53,hes got this superior attitude all the time ackley said
37,i just cant stand the sonuvabitch
68,youd think he  do you mind cutting your nails over the table hey
97,ive asked you about fifty  hes got this goddam superior attitude all the time ackley said
52,i dont even think the sonuvabitch is intelligent
14,he thinks he is
39,he thinks hes about the most  ackley
12,for chrissake
55,willya please cut your crumby nails over the table
27,ive asked you fifty times
62,  he started cutting his nails over the table for a change
63,the only way he ever did anything was if you yelled at him
24,i watched him for a while
139,then i said the reason youre sore at stradlater is because he said that stuff about brushing your teeth once in a while
48,he didnt mean to insult you for cryin out loud
